sep=;
tinh;khu_vuc;loai_hinh;muc_dich;ky;gia_m2_trieu;gia_thap_trieu;gia_cao_trieu;nguon;cap_nhat;so_mau;nguon_link;mau_so;vi_tri
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-01;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-02;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-03;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-04;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-05;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-06;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-07;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-08;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-09;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-10;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-11;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2025-12;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2026-01;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2026-02;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2026-03;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2026-04;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2026-05;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2026-06;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2026-07;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2026-08;;;;;;;;san;
Đà Nẵng;An Hải;Nhà mặt phố;ban;2026-09;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2024-10;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2024-11;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2024-12;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-01;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-02;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-03;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-04;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-05;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-06;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-07;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-08;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-09;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-10;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-11;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2025-12;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2026-01;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2026-02;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2026-03;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2026-04;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2026-05;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2026-06;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2026-07;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2026-08;;;;;;;;san;
Đà Nẵng;An Hải Tây;Nhà mặt phố;ban;2026-09;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2024-10;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2024-11;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2024-12;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-01;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-02;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-03;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-04;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-05;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-06;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-07;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-08;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-09;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-10;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-11;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2025-12;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2026-01;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2026-02;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2026-03;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2026-04;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2026-05;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2026-06;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2026-07;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2026-08;;;;;;;;san;
Đà Nẵng;An Khê;Nhà mặt phố;ban;2026-09;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2024-10;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2024-11;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2024-12;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-01;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-02;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-03;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-04;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-05;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-06;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-07;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-08;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-09;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-10;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-11;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2025-12;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2026-01;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2026-02;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2026-03;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2026-04;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2026-05;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2026-06;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2026-07;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2026-08;;;;;;;;san;
Đà Nẵng;Phường Ngũ Hành Sơn;Nhà mặt phố;ban;2026-09;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2024-10;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2024-11;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2024-12;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-01;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-02;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-03;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-04;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-05;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-06;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-07;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-08;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-09;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-10;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-11;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2025-12;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2026-01;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2026-02;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2026-03;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2026-04;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2026-05;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2026-06;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2026-07;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2026-08;;;;;;;;san;
Đà Nẵng;Hòa Xuân;Nhà mặt phố;ban;2026-09;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2024-10;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2024-11;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2024-12;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-01;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-02;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-03;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-04;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-05;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-06;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-07;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-08;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-09;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-10;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-11;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2025-12;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2026-01;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2026-02;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2026-03;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2026-04;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2026-05;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2026-06;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2026-07;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2026-08;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà mặt phố;thue;2026-09;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2024-10;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2024-11;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2024-12;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-01;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-02;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-03;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-04;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-05;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-06;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-07;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-08;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-09;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-10;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-11;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2025-12;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2026-01;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2026-02;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2026-03;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2026-04;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2026-05;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2026-06;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2026-07;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2026-08;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà mặt phố;thue;2026-09;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2024-10;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2024-11;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2024-12;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-01;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-02;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-03;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-04;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-05;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-06;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-07;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-08;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-09;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-10;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-11;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2025-12;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2026-01;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2026-02;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2026-03;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2026-04;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2026-05;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2026-06;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2026-07;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2026-08;;;;;;;;san;
Đà Nẵng;Phường An Hải;Nhà riêng;ban;2026-09;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2024-10;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2024-11;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2024-12;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-01;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-02;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-03;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-04;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-05;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-06;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-07;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-08;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-09;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-10;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-11;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2025-12;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2026-01;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2026-02;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2026-03;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2026-04;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2026-05;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2026-06;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2026-07;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2026-08;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;thue;2026-09;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2024-10;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2024-11;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2024-12;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-01;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-02;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-03;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-04;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-05;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-06;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-07;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-08;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-09;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-10;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-11;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2025-12;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2026-01;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2026-02;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2026-03;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2026-04;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2026-05;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2026-06;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2026-07;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2026-08;;;;;;;;san;
Đà Nẵng;An Hải Bắc;Nhà riêng;ban;2026-09;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2024-10;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2024-11;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2024-12;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-01;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-02;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-03;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-04;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-05;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-06;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-07;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-08;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-09;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-10;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-11;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2025-12;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2026-01;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2026-02;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2026-03;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2026-04;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2026-05;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2026-06;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2026-07;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2026-08;;;;;;;;san;
Đà Nẵng;Phường Hòa Xuân;Nhà riêng;thue;2026-09;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2024-10;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2024-11;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2024-12;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-01;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-02;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-03;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-04;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-05;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-06;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-07;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-08;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-09;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-10;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-11;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2025-12;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2026-01;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2026-02;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2026-03;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2026-04;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2026-05;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2026-06;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2026-07;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2026-08;;;;;;;;san;
Đà Nẵng;Hòa Minh;Nhà riêng;ban;2026-09;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2024-10;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2024-11;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2024-12;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-01;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-02;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-03;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-04;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-05;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-06;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-07;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-08;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-09;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-10;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-11;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2025-12;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2026-01;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2026-02;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2026-03;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2026-04;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2026-05;;;;;;;;san;
Đà Nẵng;Phường Hòa Khánh;Nhà riêng;ban;2026-06;;;;;;;;san;
